program,time,threads
./fibonacci/fibonacci-p2 30,0.02271723747253418,1
./fibonacci/fibonacci-p2 30,0.022660255432128906,1
./fibonacci/fibonacci-p2 30,0.021868467330932617,1
./fibonacci/fibonacci-p2 30,0.022415637969970703,1
./fibonacci/fibonacci-p2 30,0.020743370056152344,1
./fibonacci/fibonacci-p2 30,0.022730350494384766,1
./fibonacci/fibonacci-p2 30,0.023701190948486328,1
./fibonacci/fibonacci-p2 30,0.02325582504272461,1
./fibonacci/fibonacci-p2 30,0.020004749298095703,2
./fibonacci/fibonacci-p2 30,0.01955580711364746,2
./fibonacci/fibonacci-p2 30,0.019817113876342773,2
./fibonacci/fibonacci-p2 30,0.022381067276000977,2
./fibonacci/fibonacci-p2 30,0.020770788192749023,2
./fibonacci/fibonacci-p2 30,0.0198974609375,2
./fibonacci/fibonacci-p2 30,0.019840478897094727,2
./fibonacci/fibonacci-p2 30,0.019868135452270508,2
./fibonacci/fibonacci-p2 30,0.01996898651123047,3
./fibonacci/fibonacci-p2 30,0.015794754028320312,3
./fibonacci/fibonacci-p2 30,0.019787073135375977,3
./fibonacci/fibonacci-p2 30,0.019626617431640625,3
./fibonacci/fibonacci-p2 30,0.02033257484436035,3
./fibonacci/fibonacci-p2 30,0.020176410675048828,3
./fibonacci/fibonacci-p2 30,0.019783496856689453,3
./fibonacci/fibonacci-p2 30,0.01725482940673828,3
./fibonacci/fibonacci-p2 30,0.02122211456298828,4
./fibonacci/fibonacci-p2 30,0.020262479782104492,4
./fibonacci/fibonacci-p2 30,0.01860642433166504,4
./fibonacci/fibonacci-p2 30,0.02107071876525879,4
./fibonacci/fibonacci-p2 30,0.02030348777770996,4
./fibonacci/fibonacci-p2 30,0.02027416229248047,4
./fibonacci/fibonacci-p2 30,0.020891904830932617,4
./fibonacci/fibonacci-p2 30,0.021039485931396484,4
./fibonacci/fibonacci-p2 30,0.020648717880249023,5
./fibonacci/fibonacci-p2 30,0.020078182220458984,5
./fibonacci/fibonacci-p2 30,0.021352291107177734,5
./fibonacci/fibonacci-p2 30,0.01708364486694336,5
./fibonacci/fibonacci-p2 30,0.023972749710083008,5
./fibonacci/fibonacci-p2 30,0.020923614501953125,5
./fibonacci/fibonacci-p2 30,0.020235776901245117,5
./fibonacci/fibonacci-p2 30,0.015152454376220703,5
./fibonacci/fibonacci-p2 30,0.02018451690673828,6
./fibonacci/fibonacci-p2 30,0.019814491271972656,6
./fibonacci/fibonacci-p2 30,0.020018577575683594,6
./fibonacci/fibonacci-p2 30,0.014760732650756836,6
./fibonacci/fibonacci-p2 30,0.020198583602905273,6
./fibonacci/fibonacci-p2 30,0.019949913024902344,6
./fibonacci/fibonacci-p2 30,0.020204544067382812,6
./fibonacci/fibonacci-p2 30,0.017908573150634766,6
./fibonacci/fibonacci-p2 30,0.020415306091308594,7
./fibonacci/fibonacci-p2 30,0.021066665649414062,7
./fibonacci/fibonacci-p2 30,0.02048802375793457,7
./fibonacci/fibonacci-p2 30,0.01987767219543457,7
./fibonacci/fibonacci-p2 30,0.017603397369384766,7
./fibonacci/fibonacci-p2 30,0.020427942276000977,7
./fibonacci/fibonacci-p2 30,0.020839929580688477,7
./fibonacci/fibonacci-p2 30,0.02006363868713379,7
./fibonacci/fibonacci-p2 30,0.019811391830444336,8
./fibonacci/fibonacci-p2 30,0.015106439590454102,8
./fibonacci/fibonacci-p2 30,0.014291048049926758,8
./fibonacci/fibonacci-p2 30,0.015680551528930664,8
./fibonacci/fibonacci-p2 30,0.015970945358276367,8
./fibonacci/fibonacci-p2 30,0.018362045288085938,8
./fibonacci/fibonacci-p2 30,0.020421266555786133,8
./fibonacci/fibonacci-p2 30,0.017493486404418945,8
./fibonacci/fibonacci-p2 30,0.018646717071533203,9
./fibonacci/fibonacci-p2 30,0.021932601928710938,9
./fibonacci/fibonacci-p2 30,0.020593643188476562,9
./fibonacci/fibonacci-p2 30,0.019870996475219727,9
./fibonacci/fibonacci-p2 30,0.0178835391998291,9
./fibonacci/fibonacci-p2 30,0.015647172927856445,9
./fibonacci/fibonacci-p2 30,0.021477937698364258,9
./fibonacci/fibonacci-p2 30,0.019463062286376953,9
./fibonacci/fibonacci-p2 30,0.01653313636779785,10
./fibonacci/fibonacci-p2 30,0.02021026611328125,10
./fibonacci/fibonacci-p2 30,0.022509336471557617,10
./fibonacci/fibonacci-p2 30,0.020635128021240234,10
./fibonacci/fibonacci-p2 30,0.020367145538330078,10
./fibonacci/fibonacci-p2 30,0.020000219345092773,10
./fibonacci/fibonacci-p2 30,0.022439002990722656,10
./fibonacci/fibonacci-p2 30,0.0191347599029541,10
./fibonacci/fibonacci-p2 30,0.020704030990600586,11
./fibonacci/fibonacci-p2 30,0.016237497329711914,11
./fibonacci/fibonacci-p2 30,0.019507884979248047,11
./fibonacci/fibonacci-p2 30,0.018268346786499023,11
./fibonacci/fibonacci-p2 30,0.018260478973388672,11
./fibonacci/fibonacci-p2 30,0.01996898651123047,11
./fibonacci/fibonacci-p2 30,0.01502370834350586,11
./fibonacci/fibonacci-p2 30,0.015193939208984375,11
./fibonacci/fibonacci-p2 30,0.015369892120361328,12
./fibonacci/fibonacci-p2 30,0.021450042724609375,12
./fibonacci/fibonacci-p2 30,0.020498037338256836,12
./fibonacci/fibonacci-p2 30,0.022332429885864258,12
./fibonacci/fibonacci-p2 30,0.020657777786254883,12
./fibonacci/fibonacci-p2 30,0.019881010055541992,12
./fibonacci/fibonacci-p2 30,0.01794910430908203,12
./fibonacci/fibonacci-p2 30,0.018939971923828125,12
./fibonacci/fibonacci-p2 30,0.01602911949157715,13
./fibonacci/fibonacci-p2 30,0.0150604248046875,13
./fibonacci/fibonacci-p2 30,0.019846677780151367,13
./fibonacci/fibonacci-p2 30,0.019776344299316406,13
./fibonacci/fibonacci-p2 30,0.02130126953125,13
./fibonacci/fibonacci-p2 30,0.01995086669921875,13
./fibonacci/fibonacci-p2 30,0.01331472396850586,13
./fibonacci/fibonacci-p2 30,0.017386198043823242,13
./fibonacci/fibonacci-p2 30,0.017921924591064453,14
./fibonacci/fibonacci-p2 30,0.013794898986816406,14
./fibonacci/fibonacci-p2 30,0.021970510482788086,14
./fibonacci/fibonacci-p2 30,0.016666889190673828,14
./fibonacci/fibonacci-p2 30,0.02006363868713379,14
./fibonacci/fibonacci-p2 30,0.020071983337402344,14
./fibonacci/fibonacci-p2 30,0.015542745590209961,14
./fibonacci/fibonacci-p2 30,0.015647172927856445,14
./fibonacci/fibonacci-p2 30,0.020989656448364258,15
./fibonacci/fibonacci-p2 30,0.018262147903442383,15
./fibonacci/fibonacci-p2 30,0.015290260314941406,15
./fibonacci/fibonacci-p2 30,0.015256404876708984,15
./fibonacci/fibonacci-p2 30,0.01552891731262207,15
./fibonacci/fibonacci-p2 30,0.0212094783782959,15
./fibonacci/fibonacci-p2 30,0.018659114837646484,15
./fibonacci/fibonacci-p2 30,0.02061605453491211,15
./fibonacci/fibonacci-p2 30,0.018585920333862305,16
./fibonacci/fibonacci-p2 30,0.021057605743408203,16
./fibonacci/fibonacci-p2 30,0.017084598541259766,16
./fibonacci/fibonacci-p2 30,0.012275934219360352,16
./fibonacci/fibonacci-p2 30,0.0192410945892334,16
./fibonacci/fibonacci-p2 30,0.017581462860107422,16
./fibonacci/fibonacci-p2 30,0.01688551902770996,16
./fibonacci/fibonacci-p2 30,0.013978004455566406,16
./fibonacci/fibonacci-p2 30,0.01597118377685547,17
./fibonacci/fibonacci-p2 30,0.01559138298034668,17
./fibonacci/fibonacci-p2 30,0.01992630958557129,17
./fibonacci/fibonacci-p2 30,0.022058486938476562,17
./fibonacci/fibonacci-p2 30,0.014920473098754883,17
./fibonacci/fibonacci-p2 30,0.018677234649658203,17
./fibonacci/fibonacci-p2 30,0.015376567840576172,17
./fibonacci/fibonacci-p2 30,0.01592564582824707,17
./fibonacci/fibonacci-p2 30,0.019060134887695312,18
./fibonacci/fibonacci-p2 30,0.01941394805908203,18
./fibonacci/fibonacci-p2 30,0.019374370574951172,18
./fibonacci/fibonacci-p2 30,0.01997995376586914,18
./fibonacci/fibonacci-p2 30,0.020997047424316406,18
./fibonacci/fibonacci-p2 30,0.02012491226196289,18
./fibonacci/fibonacci-p2 30,0.01197504997253418,18
./fibonacci/fibonacci-p2 30,0.017015933990478516,18
./fibonacci/fibonacci-p2 30,0.021103382110595703,19
./fibonacci/fibonacci-p2 30,0.017155170440673828,19
./fibonacci/fibonacci-p2 30,0.018537282943725586,19
./fibonacci/fibonacci-p2 30,0.019118309020996094,19
./fibonacci/fibonacci-p2 30,0.015683889389038086,19
./fibonacci/fibonacci-p2 30,0.014155149459838867,19
./fibonacci/fibonacci-p2 30,0.016498804092407227,19
./fibonacci/fibonacci-p2 30,0.01958608627319336,19
./fibonacci/fibonacci-p2 30,0.016756057739257812,20
./fibonacci/fibonacci-p2 30,0.0196993350982666,20
./fibonacci/fibonacci-p2 30,0.012779712677001953,20
./fibonacci/fibonacci-p2 30,0.0190122127532959,20
./fibonacci/fibonacci-p2 30,0.019003629684448242,20
./fibonacci/fibonacci-p2 30,0.015871524810791016,20
./fibonacci/fibonacci-p2 30,0.016614437103271484,20
./fibonacci/fibonacci-p2 30,0.016387462615966797,20
./fibonacci/fibonacci-p2 30,0.015681982040405273,21
./fibonacci/fibonacci-p2 30,0.016021728515625,21
./fibonacci/fibonacci-p2 30,0.015812397003173828,21
./fibonacci/fibonacci-p2 30,0.014479398727416992,21
./fibonacci/fibonacci-p2 30,0.019214868545532227,21
./fibonacci/fibonacci-p2 30,0.015845537185668945,21
./fibonacci/fibonacci-p2 30,0.015744447708129883,21
./fibonacci/fibonacci-p2 30,0.015305280685424805,21
