program,time,threads
./dist/dist-avx,2.724461555480957,1
./dist/dist-avx,2.7122111320495605,1
./dist/dist-avx,2.694415330886841,1
./dist/dist-avx,2.7643868923187256,1
./dist/dist-avx,2.7190215587615967,1
./dist/dist-avx,2.7113969326019287,1
./dist/dist-avx,2.7042906284332275,1
./dist/dist-avx,2.733246326446533,1
./dist/dist-avx,2.6995790004730225,1
./dist/dist-avx,2.7135562896728516,1
./dist/dist-avx,2.689931631088257,1
./dist/dist-avx,2.739532470703125,1
./dist/dist-avx,2.69612455368042,1
./dist/dist-avx,2.7403066158294678,1
./dist/dist-avx,2.690727949142456,1
./dist/dist-avx,2.7143259048461914,1
./dist/dist-avx,2.687445640563965,1
./dist/dist-avx,2.69899845123291,1
./dist/dist-avx,2.7113072872161865,1
./dist/dist-avx,2.6892106533050537,1
./dist/dist-avx,2.7129456996917725,1
./dist/dist-avx,2.6788289546966553,1
./dist/dist-avx,2.7060277462005615,1
./dist/dist-avx,2.711941957473755,1
./dist/dist-avx,2.7662906646728516,1
./dist/dist-avx,2.699544906616211,1
./dist/dist-avx,2.6782162189483643,1
./dist/dist-avx,2.732635498046875,1
./dist/dist-avx,2.679396390914917,1
./dist/dist-avx,2.734272003173828,1
