program,time,threads
./fibonacci/fibonacci 10,0.005402088165283203,1
./fibonacci/fibonacci 10,0.004979610443115234,1
./fibonacci/fibonacci 10,0.004712820053100586,1
./fibonacci/fibonacci 10,0.0044710636138916016,1
./fibonacci/fibonacci 10,0.0049021244049072266,1
./fibonacci/fibonacci 10,0.004836320877075195,1
./fibonacci/fibonacci 10,0.004704952239990234,1
./fibonacci/fibonacci 10,0.004725217819213867,1
./fibonacci/fibonacci 10,0.004410505294799805,2
./fibonacci/fibonacci 10,0.004571676254272461,2
./fibonacci/fibonacci 10,0.00469970703125,2
./fibonacci/fibonacci 10,0.004693508148193359,2
./fibonacci/fibonacci 10,0.004515886306762695,2
./fibonacci/fibonacci 10,0.004318714141845703,2
./fibonacci/fibonacci 10,0.004638195037841797,2
./fibonacci/fibonacci 10,0.0043299198150634766,2
./fibonacci/fibonacci 10,0.004746675491333008,3
./fibonacci/fibonacci 10,0.0045778751373291016,3
./fibonacci/fibonacci 10,0.0045986175537109375,3
./fibonacci/fibonacci 10,0.004051685333251953,3
./fibonacci/fibonacci 10,0.004733085632324219,3
./fibonacci/fibonacci 10,0.0044708251953125,3
./fibonacci/fibonacci 10,0.004731178283691406,3
./fibonacci/fibonacci 10,0.0048410892486572266,3
./fibonacci/fibonacci 10,0.0042116641998291016,4
./fibonacci/fibonacci 10,0.004683494567871094,4
./fibonacci/fibonacci 10,0.004439353942871094,4
./fibonacci/fibonacci 10,0.0044252872467041016,4
./fibonacci/fibonacci 10,0.004679203033447266,4
./fibonacci/fibonacci 10,0.0046176910400390625,4
./fibonacci/fibonacci 10,0.00421452522277832,4
./fibonacci/fibonacci 10,0.004158973693847656,4
./fibonacci/fibonacci 10,0.004111766815185547,5
./fibonacci/fibonacci 10,0.004683256149291992,5
./fibonacci/fibonacci 10,0.004380941390991211,5
./fibonacci/fibonacci 10,0.00448155403137207,5
./fibonacci/fibonacci 10,0.004519939422607422,5
./fibonacci/fibonacci 10,0.004178285598754883,5
./fibonacci/fibonacci 10,0.004080057144165039,5
./fibonacci/fibonacci 10,0.003936767578125,5
./fibonacci/fibonacci 10,0.004046916961669922,6
./fibonacci/fibonacci 10,0.004091501235961914,6
./fibonacci/fibonacci 10,0.0042324066162109375,6
./fibonacci/fibonacci 10,0.004601001739501953,6
./fibonacci/fibonacci 10,0.0045032501220703125,6
./fibonacci/fibonacci 10,0.0044689178466796875,6
./fibonacci/fibonacci 10,0.004268646240234375,6
./fibonacci/fibonacci 10,0.004449129104614258,6
./fibonacci/fibonacci 10,0.0044062137603759766,7
./fibonacci/fibonacci 10,0.004561901092529297,7
./fibonacci/fibonacci 10,0.0046613216400146484,7
./fibonacci/fibonacci 10,0.004273891448974609,7
./fibonacci/fibonacci 10,0.004407167434692383,7
./fibonacci/fibonacci 10,0.004127979278564453,7
./fibonacci/fibonacci 10,0.0044138431549072266,7
./fibonacci/fibonacci 10,0.004632472991943359,7
./fibonacci/fibonacci 10,0.0045757293701171875,8
./fibonacci/fibonacci 10,0.004614591598510742,8
./fibonacci/fibonacci 10,0.004793643951416016,8
./fibonacci/fibonacci 10,0.004405975341796875,8
./fibonacci/fibonacci 10,0.0045888423919677734,8
./fibonacci/fibonacci 10,0.004472494125366211,8
./fibonacci/fibonacci 10,0.0042722225189208984,8
./fibonacci/fibonacci 10,0.004523515701293945,8
./fibonacci/fibonacci 10,0.004519224166870117,9
./fibonacci/fibonacci 10,0.004287242889404297,9
./fibonacci/fibonacci 10,0.004172563552856445,9
./fibonacci/fibonacci 10,0.004680156707763672,9
./fibonacci/fibonacci 10,0.004280567169189453,9
./fibonacci/fibonacci 10,0.0047016143798828125,9
./fibonacci/fibonacci 10,0.0048220157623291016,9
./fibonacci/fibonacci 10,0.004212141036987305,9
./fibonacci/fibonacci 10,0.004254341125488281,10
./fibonacci/fibonacci 10,0.004180908203125,10
./fibonacci/fibonacci 10,0.0044176578521728516,10
./fibonacci/fibonacci 10,0.004159450531005859,10
./fibonacci/fibonacci 10,0.004680633544921875,10
./fibonacci/fibonacci 10,0.004395723342895508,10
./fibonacci/fibonacci 10,0.0046727657318115234,10
./fibonacci/fibonacci 10,0.004334926605224609,10
