program,time,threads
./dist/dist,3.5104494094848633,1
./dist/dist,3.5151638984680176,1
./dist/dist,3.5508482456207275,1
./dist/dist,3.5190482139587402,1
./dist/dist,3.5324864387512207,1
./dist/dist,3.5315659046173096,1
./dist/dist,3.5442757606506348,1
./dist/dist,3.551974296569824,1
./dist/dist,3.5308659076690674,1
./dist/dist,3.553770065307617,1
./dist/dist,3.4809088706970215,1
./dist/dist,3.5235354900360107,1
./dist/dist,3.5634400844573975,1
./dist/dist,3.585411548614502,1
./dist/dist,3.562113046646118,1
./dist/dist,3.5426394939422607,1
./dist/dist,3.5154662132263184,1
./dist/dist,3.5082173347473145,1
./dist/dist,3.5060293674468994,1
./dist/dist,3.531100273132324,1
./dist/dist,3.5269458293914795,1
./dist/dist,3.522287130355835,1
./dist/dist,3.517911911010742,1
./dist/dist,3.5169386863708496,1
./dist/dist,3.528813600540161,1
./dist/dist,3.5177056789398193,1
./dist/dist,3.5317494869232178,1
./dist/dist,3.515422821044922,1
./dist/dist,3.5216472148895264,1
./dist/dist,3.53109073638916,1
