program,time,threads
./dist/dist-sse4,1.8235371112823486,1
./dist/dist-sse4,1.7677090167999268,1
./dist/dist-sse4,1.781374454498291,1
./dist/dist-sse4,1.7718501091003418,1
./dist/dist-sse4,1.7588822841644287,1
./dist/dist-sse4,1.7608706951141357,1
./dist/dist-sse4,1.7705931663513184,1
./dist/dist-sse4,1.7646698951721191,1
./dist/dist-sse4,1.751755714416504,1
./dist/dist-sse4,1.7582125663757324,1
./dist/dist-sse4,1.759467601776123,1
./dist/dist-sse4,1.7734708786010742,1
./dist/dist-sse4,1.7734038829803467,1
./dist/dist-sse4,1.7834358215332031,1
./dist/dist-sse4,1.763648509979248,1
./dist/dist-sse4,1.7784733772277832,1
./dist/dist-sse4,1.758406639099121,1
./dist/dist-sse4,1.7785148620605469,1
./dist/dist-sse4,1.7861340045928955,1
./dist/dist-sse4,1.7629776000976562,1
./dist/dist-sse4,1.7784829139709473,1
./dist/dist-sse4,1.7841274738311768,1
./dist/dist-sse4,1.8017728328704834,1
./dist/dist-sse4,1.774216651916504,1
./dist/dist-sse4,1.7579524517059326,1
./dist/dist-sse4,1.8182895183563232,1
./dist/dist-sse4,1.713822603225708,1
./dist/dist-sse4,1.7984302043914795,1
./dist/dist-sse4,1.7254886627197266,1
./dist/dist-sse4,1.7198598384857178,1
