program,time,threads
./sin/sinx-v 172635172,8.222085952758789,1
./sin/sinx-v 172635172,8.230302333831787,1
./sin/sinx-v 172635172,8.228327512741089,1
./sin/sinx-v 172635172,8.254124164581299,1
./sin/sinx-v 172635172,8.232757091522217,1
./sin/sinx-v 172635172,8.230056047439575,1
./sin/sinx-v 172635172,8.204204320907593,1
./sin/sinx-v 172635172,8.229581594467163,1
./sin/sinx-v 172635172,8.204758167266846,1
./sin/sinx-v 172635172,8.240084171295166,1
./sin/sinx-v 172635172,8.213025569915771,1
./sin/sinx-v 172635172,8.228557586669922,1
./sin/sinx-v 172635172,8.573378562927246,1
./sin/sinx-v 172635172,8.233590126037598,1
./sin/sinx-v 172635172,8.215904712677002,1
./sin/sinx-v 172635172,8.231839895248413,1
./sin/sinx-v 172635172,8.215290307998657,1
./sin/sinx-v 172635172,8.217510461807251,1
./sin/sinx-v 172635172,8.230761289596558,1
./sin/sinx-v 172635172,8.22100305557251,1
./sin/sinx-v 172635172,8.376032590866089,1
./sin/sinx-v 172635172,8.232048749923706,1
./sin/sinx-v 172635172,8.212748527526855,1
./sin/sinx-v 172635172,8.210907697677612,1
./sin/sinx-v 172635172,8.224856853485107,1
./sin/sinx-v 172635172,8.215471267700195,1
./sin/sinx-v 172635172,8.239374876022339,1
./sin/sinx-v 172635172,8.258131980895996,1
./sin/sinx-v 172635172,8.274145364761353,1
./sin/sinx-v 172635172,8.236170291900635,1
