program,time,threads
./sin/sinx-psim 172635172,9.57375192642212,1
./sin/sinx-psim 172635172,9.021211862564087,1
./sin/sinx-psim 172635172,9.530417442321777,1
./sin/sinx-psim 172635172,9.069799184799194,1
./sin/sinx-psim 172635172,9.42439866065979,1
./sin/sinx-psim 172635172,9.037050724029541,1
./sin/sinx-psim 172635172,9.062081336975098,1
./sin/sinx-psim 172635172,9.010379552841187,1
./sin/sinx-psim 172635172,5.595435619354248,2
./sin/sinx-psim 172635172,5.660821914672852,2
./sin/sinx-psim 172635172,5.553358316421509,2
./sin/sinx-psim 172635172,5.57230544090271,2
./sin/sinx-psim 172635172,5.640395879745483,2
./sin/sinx-psim 172635172,5.635456562042236,2
./sin/sinx-psim 172635172,5.581958532333374,2
./sin/sinx-psim 172635172,5.156250238418579,2
./sin/sinx-psim 172635172,3.9582574367523193,3
./sin/sinx-psim 172635172,3.9972968101501465,3
./sin/sinx-psim 172635172,4.118579864501953,3
./sin/sinx-psim 172635172,4.312291145324707,3
./sin/sinx-psim 172635172,4.199468374252319,3
./sin/sinx-psim 172635172,4.101808071136475,3
./sin/sinx-psim 172635172,4.1166112422943115,3
./sin/sinx-psim 172635172,4.08165717124939,3
./sin/sinx-psim 172635172,3.358133316040039,4
./sin/sinx-psim 172635172,5.045295000076294,4
./sin/sinx-psim 172635172,5.819554567337036,4
./sin/sinx-psim 172635172,5.513212203979492,4
./sin/sinx-psim 172635172,5.692443370819092,4
./sin/sinx-psim 172635172,5.2466535568237305,4
./sin/sinx-psim 172635172,6.097830772399902,4
./sin/sinx-psim 172635172,5.58132791519165,4
./sin/sinx-psim 172635172,4.6531994342803955,5
./sin/sinx-psim 172635172,5.450297117233276,5
./sin/sinx-psim 172635172,5.533201456069946,5
./sin/sinx-psim 172635172,5.007255792617798,5
./sin/sinx-psim 172635172,5.034601449966431,5
./sin/sinx-psim 172635172,5.032899379730225,5
./sin/sinx-psim 172635172,5.2125084400177,5
./sin/sinx-psim 172635172,5.454294681549072,5
./sin/sinx-psim 172635172,2.7031843662261963,6
./sin/sinx-psim 172635172,2.680851936340332,6
./sin/sinx-psim 172635172,2.7421631813049316,6
./sin/sinx-psim 172635172,2.78987979888916,6
./sin/sinx-psim 172635172,2.75344181060791,6
./sin/sinx-psim 172635172,2.7348101139068604,6
./sin/sinx-psim 172635172,2.7290446758270264,6
./sin/sinx-psim 172635172,2.65832781791687,6
./sin/sinx-psim 172635172,2.808072090148926,7
./sin/sinx-psim 172635172,2.8035717010498047,7
./sin/sinx-psim 172635172,2.6827268600463867,7
./sin/sinx-psim 172635172,2.5845937728881836,7
./sin/sinx-psim 172635172,2.590782642364502,7
./sin/sinx-psim 172635172,2.595707893371582,7
./sin/sinx-psim 172635172,2.5620241165161133,7
./sin/sinx-psim 172635172,2.7777764797210693,7
./sin/sinx-psim 172635172,2.4627676010131836,8
./sin/sinx-psim 172635172,2.6686344146728516,8
./sin/sinx-psim 172635172,2.5843491554260254,8
./sin/sinx-psim 172635172,2.567176342010498,8
./sin/sinx-psim 172635172,2.6441283226013184,8
./sin/sinx-psim 172635172,2.609278917312622,8
./sin/sinx-psim 172635172,2.614366054534912,8
./sin/sinx-psim 172635172,2.4222970008850098,8
./sin/sinx-psim 172635172,2.142164468765259,9
./sin/sinx-psim 172635172,2.4781551361083984,9
./sin/sinx-psim 172635172,2.142758846282959,9
./sin/sinx-psim 172635172,2.357039451599121,9
./sin/sinx-psim 172635172,2.1690900325775146,9
./sin/sinx-psim 172635172,2.352586030960083,9
./sin/sinx-psim 172635172,2.2434372901916504,9
./sin/sinx-psim 172635172,2.0284957885742188,9
./sin/sinx-psim 172635172,2.0191354751586914,10
./sin/sinx-psim 172635172,2.1678812503814697,10
./sin/sinx-psim 172635172,1.959744930267334,10
./sin/sinx-psim 172635172,2.0020105838775635,10
./sin/sinx-psim 172635172,1.9101970195770264,10
./sin/sinx-psim 172635172,2.146787643432617,10
./sin/sinx-psim 172635172,1.9499969482421875,10
./sin/sinx-psim 172635172,1.9590919017791748,10
./sin/sinx-psim 172635172,1.8929708003997803,11
./sin/sinx-psim 172635172,1.9496760368347168,11
./sin/sinx-psim 172635172,1.8648247718811035,11
./sin/sinx-psim 172635172,1.919569492340088,11
./sin/sinx-psim 172635172,1.9302127361297607,11
./sin/sinx-psim 172635172,1.8222041130065918,11
./sin/sinx-psim 172635172,1.8169333934783936,11
./sin/sinx-psim 172635172,1.873117208480835,11
./sin/sinx-psim 172635172,1.755490779876709,12
./sin/sinx-psim 172635172,1.8087501525878906,12
./sin/sinx-psim 172635172,1.7642924785614014,12
./sin/sinx-psim 172635172,1.8036112785339355,12
./sin/sinx-psim 172635172,1.8419818878173828,12
./sin/sinx-psim 172635172,1.805354118347168,12
./sin/sinx-psim 172635172,1.7657828330993652,12
./sin/sinx-psim 172635172,1.8231539726257324,12
./sin/sinx-psim 172635172,1.7730753421783447,13
./sin/sinx-psim 172635172,1.699993371963501,13
./sin/sinx-psim 172635172,1.8435473442077637,13
./sin/sinx-psim 172635172,1.7602431774139404,13
./sin/sinx-psim 172635172,1.7795422077178955,13
./sin/sinx-psim 172635172,1.7871317863464355,13
./sin/sinx-psim 172635172,1.7496147155761719,13
./sin/sinx-psim 172635172,1.8071110248565674,13
./sin/sinx-psim 172635172,1.686469316482544,14
./sin/sinx-psim 172635172,1.6611452102661133,14
./sin/sinx-psim 172635172,1.7328910827636719,14
./sin/sinx-psim 172635172,1.807478904724121,14
./sin/sinx-psim 172635172,1.7043988704681396,14
./sin/sinx-psim 172635172,1.7191720008850098,14
./sin/sinx-psim 172635172,1.696763515472412,14
./sin/sinx-psim 172635172,1.7125658988952637,14
./sin/sinx-psim 172635172,1.6424264907836914,15
./sin/sinx-psim 172635172,1.6851489543914795,15
./sin/sinx-psim 172635172,1.6276514530181885,15
./sin/sinx-psim 172635172,1.615410327911377,15
./sin/sinx-psim 172635172,1.6991195678710938,15
./sin/sinx-psim 172635172,1.6613328456878662,15
./sin/sinx-psim 172635172,1.5982320308685303,15
./sin/sinx-psim 172635172,1.6356406211853027,15
./sin/sinx-psim 172635172,1.6144065856933594,16
./sin/sinx-psim 172635172,1.649850606918335,16
./sin/sinx-psim 172635172,1.588059425354004,16
./sin/sinx-psim 172635172,1.6246607303619385,16
./sin/sinx-psim 172635172,1.6608271598815918,16
./sin/sinx-psim 172635172,1.5740149021148682,16
./sin/sinx-psim 172635172,1.6624090671539307,16
./sin/sinx-psim 172635172,1.5960569381713867,16
./sin/sinx-psim 172635172,1.5630989074707031,17
./sin/sinx-psim 172635172,1.5881426334381104,17
./sin/sinx-psim 172635172,1.6268770694732666,17
./sin/sinx-psim 172635172,1.5828781127929688,17
./sin/sinx-psim 172635172,1.5491218566894531,17
./sin/sinx-psim 172635172,1.6436679363250732,17
./sin/sinx-psim 172635172,1.677786111831665,17
./sin/sinx-psim 172635172,1.5404274463653564,17
./sin/sinx-psim 172635172,1.5532429218292236,18
./sin/sinx-psim 172635172,1.5864284038543701,18
./sin/sinx-psim 172635172,1.5703539848327637,18
./sin/sinx-psim 172635172,1.531860113143921,18
./sin/sinx-psim 172635172,1.579742431640625,18
./sin/sinx-psim 172635172,1.5586271286010742,18
./sin/sinx-psim 172635172,1.6166205406188965,18
./sin/sinx-psim 172635172,1.5802218914031982,18
./sin/sinx-psim 172635172,1.5228617191314697,19
./sin/sinx-psim 172635172,1.5038807392120361,19
./sin/sinx-psim 172635172,1.5293798446655273,19
./sin/sinx-psim 172635172,1.5072598457336426,19
./sin/sinx-psim 172635172,1.5561845302581787,19
./sin/sinx-psim 172635172,1.5574774742126465,19
./sin/sinx-psim 172635172,1.5577845573425293,19
./sin/sinx-psim 172635172,1.5458109378814697,19
./sin/sinx-psim 172635172,1.5024642944335938,20
./sin/sinx-psim 172635172,1.4694597721099854,20
./sin/sinx-psim 172635172,1.4859795570373535,20
./sin/sinx-psim 172635172,1.5854992866516113,20
./sin/sinx-psim 172635172,1.5188417434692383,20
./sin/sinx-psim 172635172,1.569025993347168,20
./sin/sinx-psim 172635172,1.5608437061309814,20
./sin/sinx-psim 172635172,1.4753727912902832,20
./sin/sinx-psim 172635172,1.5005950927734375,21
