program,time,threads
./fibonacci/fibonacci-p2 20,0.005507230758666992,1
./fibonacci/fibonacci-p2 20,0.0049746036529541016,1
./fibonacci/fibonacci-p2 20,0.004384756088256836,1
./fibonacci/fibonacci-p2 20,0.00483250617980957,1
./fibonacci/fibonacci-p2 20,0.004781246185302734,1
./fibonacci/fibonacci-p2 20,0.0045642852783203125,1
./fibonacci/fibonacci-p2 20,0.004780292510986328,1
./fibonacci/fibonacci-p2 20,0.0051004886627197266,1
./fibonacci/fibonacci-p2 20,0.005209684371948242,2
./fibonacci/fibonacci-p2 20,0.006094455718994141,2
./fibonacci/fibonacci-p2 20,0.005211353302001953,2
./fibonacci/fibonacci-p2 20,0.0050678253173828125,2
./fibonacci/fibonacci-p2 20,0.0050868988037109375,2
./fibonacci/fibonacci-p2 20,0.0049591064453125,2
./fibonacci/fibonacci-p2 20,0.004472494125366211,2
./fibonacci/fibonacci-p2 20,0.005540609359741211,2
./fibonacci/fibonacci-p2 20,0.005223274230957031,3
./fibonacci/fibonacci-p2 20,0.005304813385009766,3
./fibonacci/fibonacci-p2 20,0.0048296451568603516,3
./fibonacci/fibonacci-p2 20,0.005538225173950195,3
./fibonacci/fibonacci-p2 20,0.00514984130859375,3
./fibonacci/fibonacci-p2 20,0.004031658172607422,3
./fibonacci/fibonacci-p2 20,0.00534820556640625,3
./fibonacci/fibonacci-p2 20,0.004982709884643555,3
./fibonacci/fibonacci-p2 20,0.005291938781738281,4
./fibonacci/fibonacci-p2 20,0.00533604621887207,4
./fibonacci/fibonacci-p2 20,0.0046651363372802734,4
./fibonacci/fibonacci-p2 20,0.005538463592529297,4
./fibonacci/fibonacci-p2 20,0.0054514408111572266,4
./fibonacci/fibonacci-p2 20,0.005593776702880859,4
./fibonacci/fibonacci-p2 20,0.005128383636474609,4
./fibonacci/fibonacci-p2 20,0.0053942203521728516,4
./fibonacci/fibonacci-p2 20,0.005303144454956055,5
./fibonacci/fibonacci-p2 20,0.005272388458251953,5
./fibonacci/fibonacci-p2 20,0.004636049270629883,5
