program,time,threads
./sin/sinx-v,3.255066156387329,1
./sin/sinx-v,3.2629737854003906,1
./sin/sinx-v,3.2577953338623047,1
./sin/sinx-v,3.3852689266204834,1
./sin/sinx-v,3.221717119216919,1
./sin/sinx-v,3.2141706943511963,1
./sin/sinx-v,3.2239599227905273,1
./sin/sinx-v,3.2371103763580322,1
./sin/sinx-v,3.2170276641845703,1
./sin/sinx-v,3.2263600826263428,1
./sin/sinx-v,3.230377435684204,1
./sin/sinx-v,3.353525161743164,1
./sin/sinx-v,3.236405849456787,1
./sin/sinx-v,3.215535879135132,1
./sin/sinx-v,3.2178122997283936,1
./sin/sinx-v,3.399139881134033,1
./sin/sinx-v,3.225093364715576,1
./sin/sinx-v,3.2610411643981934,1
./sin/sinx-v,3.2533979415893555,1
./sin/sinx-v,3.2473998069763184,1
./sin/sinx-v,3.2461788654327393,1
./sin/sinx-v,3.251647472381592,1
./sin/sinx-v,3.2369327545166016,1
./sin/sinx-v,3.235138177871704,1
./sin/sinx-v,3.228290319442749,1
./sin/sinx-v,3.2362477779388428,1
./sin/sinx-v,3.2295734882354736,1
./sin/sinx-v,3.2402005195617676,1
./sin/sinx-v,3.181262493133545,1
./sin/sinx-v,3.2307989597320557,1
