program,time,threads
./sin/sinx-psim,3.6249897480010986,1
./sin/sinx-psim,3.710982322692871,1
./sin/sinx-psim,3.676816940307617,1
./sin/sinx-psim,3.6961581707000732,1
./sin/sinx-psim,3.6989853382110596,1
./sin/sinx-psim,3.724027395248413,1
./sin/sinx-psim,3.6918530464172363,1
./sin/sinx-psim,3.713970422744751,1
./sin/sinx-psim,2.1966285705566406,2
./sin/sinx-psim,2.105952262878418,2
./sin/sinx-psim,2.191427707672119,2
./sin/sinx-psim,2.1397006511688232,2
./sin/sinx-psim,2.2189226150512695,2
./sin/sinx-psim,2.1190810203552246,2
./sin/sinx-psim,2.068997383117676,2
./sin/sinx-psim,2.1467669010162354,2
./sin/sinx-psim,1.6495304107666016,3
./sin/sinx-psim,1.6509511470794678,3
./sin/sinx-psim,1.6238937377929688,3
./sin/sinx-psim,1.654325246810913,3
./sin/sinx-psim,1.6690185070037842,3
./sin/sinx-psim,1.617082118988037,3
./sin/sinx-psim,1.6919238567352295,3
./sin/sinx-psim,1.808913230895996,3
./sin/sinx-psim,1.3048219680786133,4
./sin/sinx-psim,1.2610299587249756,4
./sin/sinx-psim,1.285938024520874,4
./sin/sinx-psim,1.2256906032562256,4
./sin/sinx-psim,1.2689788341522217,4
./sin/sinx-psim,1.260554313659668,4
./sin/sinx-psim,1.2353622913360596,4
./sin/sinx-psim,1.270151138305664,4
./sin/sinx-psim,1.1019673347473145,5
./sin/sinx-psim,1.1171269416809082,5
./sin/sinx-psim,1.1100504398345947,5
./sin/sinx-psim,1.1137926578521729,5
./sin/sinx-psim,1.1863772869110107,5
./sin/sinx-psim,1.1181750297546387,5
./sin/sinx-psim,1.1109519004821777,5
./sin/sinx-psim,1.114450216293335,5
./sin/sinx-psim,1.0085127353668213,6
./sin/sinx-psim,1.0005366802215576,6
./sin/sinx-psim,1.0068140029907227,6
./sin/sinx-psim,0.9976644515991211,6
./sin/sinx-psim,1.0268383026123047,6
./sin/sinx-psim,1.1174249649047852,6
./sin/sinx-psim,1.0340571403503418,6
./sin/sinx-psim,1.0066239833831787,6
./sin/sinx-psim,0.9191164970397949,7
./sin/sinx-psim,0.9978671073913574,7
