program,time,threads
./sin/sinx-p 172635172,24.43391180038452,1
./sin/sinx-p 172635172,25.45594573020935,1
./sin/sinx-p 172635172,21.44176483154297,1
./sin/sinx-p 172635172,31.340760469436646,1
./sin/sinx-p 172635172,24.19969081878662,1
./sin/sinx-p 172635172,14.301927089691162,1
./sin/sinx-p 172635172,11.357445478439331,1
./sin/sinx-p 172635172,9.303483963012695,1
./sin/sinx-p 172635172,6.159686088562012,2
./sin/sinx-p 172635172,5.316082715988159,2
./sin/sinx-p 172635172,5.320193529129028,2
./sin/sinx-p 172635172,5.691047191619873,2
./sin/sinx-p 172635172,5.248253583908081,2
./sin/sinx-p 172635172,5.686910629272461,2
./sin/sinx-p 172635172,5.678521633148193,2
./sin/sinx-p 172635172,5.300749063491821,2
./sin/sinx-p 172635172,4.514277935028076,3
./sin/sinx-p 172635172,4.570939779281616,3
./sin/sinx-p 172635172,4.3636767864227295,3
./sin/sinx-p 172635172,4.1988160610198975,3
./sin/sinx-p 172635172,4.148105144500732,3
./sin/sinx-p 172635172,4.031951427459717,3
./sin/sinx-p 172635172,4.203248739242554,3
./sin/sinx-p 172635172,4.045256614685059,3
./sin/sinx-p 172635172,3.3726131916046143,4
./sin/sinx-p 172635172,3.368103265762329,4
./sin/sinx-p 172635172,3.431079387664795,4
./sin/sinx-p 172635172,3.4231388568878174,4
./sin/sinx-p 172635172,3.306562662124634,4
./sin/sinx-p 172635172,3.477451801300049,4
./sin/sinx-p 172635172,3.5103635787963867,4
./sin/sinx-p 172635172,3.35373592376709,4
./sin/sinx-p 172635172,2.9575259685516357,5
./sin/sinx-p 172635172,3.1265883445739746,5
./sin/sinx-p 172635172,3.0014007091522217,5
./sin/sinx-p 172635172,3.075841188430786,5
./sin/sinx-p 172635172,3.10085391998291,5
./sin/sinx-p 172635172,3.073168992996216,5
./sin/sinx-p 172635172,3.18868350982666,5
./sin/sinx-p 172635172,3.1392459869384766,5
./sin/sinx-p 172635172,2.933539390563965,6
./sin/sinx-p 172635172,2.8900177478790283,6
./sin/sinx-p 172635172,2.9859588146209717,6
./sin/sinx-p 172635172,2.8027689456939697,6
./sin/sinx-p 172635172,2.7979166507720947,6
./sin/sinx-p 172635172,2.9221129417419434,6
./sin/sinx-p 172635172,2.866832971572876,6
./sin/sinx-p 172635172,2.9262535572052,6
./sin/sinx-p 172635172,2.7250475883483887,7
./sin/sinx-p 172635172,2.7872815132141113,7
./sin/sinx-p 172635172,2.641843557357788,7
./sin/sinx-p 172635172,2.644258499145508,7
./sin/sinx-p 172635172,2.5773801803588867,7
./sin/sinx-p 172635172,2.5655040740966797,7
./sin/sinx-p 172635172,2.7279772758483887,7
