program,time,threads
./dist/dist-sse4,3.0996155738830566,1
./dist/dist-sse4,3.0838208198547363,1
./dist/dist-sse4,3.107396364212036,1
./dist/dist-sse4,3.08027982711792,1
./dist/dist-sse4,3.0908823013305664,1
./dist/dist-sse4,3.1018972396850586,1
./dist/dist-sse4,3.137727737426758,1
./dist/dist-sse4,3.089433431625366,1
./dist/dist-sse4,3.081602096557617,1
./dist/dist-sse4,3.099008560180664,1
./dist/dist-sse4,3.0959970951080322,1
./dist/dist-sse4,3.0935006141662598,1
./dist/dist-sse4,3.110422134399414,1
./dist/dist-sse4,3.0852468013763428,1
./dist/dist-sse4,3.1052465438842773,1
./dist/dist-sse4,3.078087568283081,1
./dist/dist-sse4,3.093708038330078,1
./dist/dist-sse4,3.073054075241089,1
./dist/dist-sse4,3.1171655654907227,1
./dist/dist-sse4,3.111100912094116,1
./dist/dist-sse4,3.0899364948272705,1
./dist/dist-sse4,3.112980365753174,1
./dist/dist-sse4,3.0774357318878174,1
./dist/dist-sse4,3.1071605682373047,1
./dist/dist-sse4,3.091477632522583,1
./dist/dist-sse4,3.0916574001312256,1
./dist/dist-sse4,3.085379123687744,1
./dist/dist-sse4,3.100245237350464,1
./dist/dist-sse4,3.08768367767334,1
./dist/dist-sse4,3.1036534309387207,1
